,bay_code,bay_sample,bay_id,place_name,year,date,YYYYMMDD,trans_loc,trans_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers,latitude,longitude
153,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,62.1,,Lia/Carter,55.59929,-133.16
154,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,49,,Lia/Carter,55.59929,-133.16
155,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,60.6,,Lia/Carter,55.59929,-133.16
156,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,48.6,,Lia/Carter,55.59929,-133.16
157,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,44,,Lia/Carter,55.59929,-133.16
158,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,47,,Lia/Carter,55.59929,-133.16
159,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,36.7,,Lia/Carter,55.59929,-133.16
160,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,55,,Lia/Carter,55.59929,-133.16
161,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,50.1,,Lia/Carter,55.59929,-133.16
162,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,otter,47.3,,Lia/Carter,55.59929,-133.16
163,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,72.9,,Lia/Carter,55.59929,-133.16
164,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,71.4,,Lia/Carter,55.59929,-133.16
165,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,70.6,,Lia/Carter,55.59929,-133.16
166,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,79.1,,Lia/Carter,55.59929,-133.16
167,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,59.2,,Lia/Carter,55.59929,-133.16
168,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,36,,Lia/Carter,55.59929,-133.16
169,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,56.3,,Lia/Carter,55.59929,-133.16
170,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,53.7,,Lia/Carter,55.59929,-133.16
171,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,67.5,,Lia/Carter,55.59929,-133.16
172,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,31.2,,Lia/Carter,55.59929,-133.16
173,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,52.1,,Lia/Carter,55.59929,-133.16
174,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,60.3,,Lia/Carter,55.59929,-133.16
175,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,55.7,,Lia/Carter,55.59929,-133.16
176,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,57,,Lia/Carter,55.59929,-133.16
177,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,77.1,,Lia/Carter,55.59929,-133.16
178,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,55,,Lia/Carter,55.59929,-133.16
179,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,62.2,,Lia/Carter,55.59929,-133.16
180,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,50.6,,Lia/Carter,55.59929,-133.16
181,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,35.1,,Lia/Carter,55.59929,-133.16
182,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,42.7,,Lia/Carter,55.59929,-133.16
183,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,butter clam,Saxidomus gigantea,CLAMBU,whole,54.3,,Lia/Carter,55.59929,-133.16
184,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,41.4,,Lia/Carter,55.59929,-133.16
185,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,39.3,,Lia/Carter,55.59929,-133.16
186,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,31.2,,Lia/Carter,55.59929,-133.16
187,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,44,,Lia/Carter,55.59929,-133.16
188,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,60,,Lia/Carter,55.59929,-133.16
189,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,44.9,,Lia/Carter,55.59929,-133.16
190,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,42.2,,Lia/Carter,55.59929,-133.16
191,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,33.6,,Lia/Carter,55.59929,-133.16
192,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,42.2,,Lia/Carter,55.59929,-133.16
193,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,37.4,,Lia/Carter,55.59929,-133.16
194,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,45.4,,Lia/Carter,55.59929,-133.16
195,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,37.3,,Lia/Carter,55.59929,-133.16
196,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,31.2,,Lia/Carter,55.59929,-133.16
197,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,36.4,,Lia/Carter,55.59929,-133.16
198,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,52.7,,Lia/Carter,55.59929,-133.16
199,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,38.5,,Lia/Carter,55.59929,-133.16
200,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,43.4,,Lia/Carter,55.59929,-133.16
201,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,35,,Lia/Carter,55.59929,-133.16
202,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,36.3,,Lia/Carter,55.59929,-133.16
203,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,36.7,,Lia/Carter,55.59929,-133.16
204,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,36.2,,Lia/Carter,55.59929,-133.16
205,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,41.6,,Lia/Carter,55.59929,-133.16
206,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,37.8,,Lia/Carter,55.59929,-133.16
207,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,37.8,,Lia/Carter,55.59929,-133.16
208,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,otter,33.9,,Lia/Carter,55.59929,-133.16
209,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,crab,36.9,estimate,Lia/Carter,55.59929,-133.16
210,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,42.4,,Lia/Carter,55.59929,-133.16
211,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,45.5,,Lia/Carter,55.59929,-133.16
212,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,41,,Lia/Carter,55.59929,-133.16
213,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,38.6,,Lia/Carter,55.59929,-133.16
214,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,36.2,,Lia/Carter,55.59929,-133.16
215,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,38.2,,Lia/Carter,55.59929,-133.16
216,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,33.9,,Lia/Carter,55.59929,-133.16
217,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,34.9,,Lia/Carter,55.59929,-133.16
218,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,34.4,,Lia/Carter,55.59929,-133.16
219,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,49.5,,Lia/Carter,55.59929,-133.16
220,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,40.9,,Lia/Carter,55.59929,-133.16
221,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,38,,Lia/Carter,55.59929,-133.16
222,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,34.4,,Lia/Carter,55.59929,-133.16
223,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,34.6,,Lia/Carter,55.59929,-133.16
224,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,31.1,,Lia/Carter,55.59929,-133.16
225,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,24.1,,Lia/Carter,55.59929,-133.16
226,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,39.5,,Lia/Carter,55.59929,-133.16
227,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,43.8,,Lia/Carter,55.59929,-133.16
228,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,36.3,,Lia/Carter,55.59929,-133.16
229,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,30,,Lia/Carter,55.59929,-133.16
230,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,27.1,,Lia/Carter,55.59929,-133.16
231,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,34,,Lia/Carter,55.59929,-133.16
232,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,30,,Lia/Carter,55.59929,-133.16
233,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,34.2,,Lia/Carter,55.59929,-133.16
234,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,29.9,,Lia/Carter,55.59929,-133.16
235,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,34.9,,Lia/Carter,55.59929,-133.16
236,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,33.2,,Lia/Carter,55.59929,-133.16
237,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,49.4,,Lia/Carter,55.59929,-133.16
238,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,33.6,,Lia/Carter,55.59929,-133.16
239,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,30.5,,Lia/Carter,55.59929,-133.16
240,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,39.5,,Lia/Carter,55.59929,-133.16
241,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,36.7,,Lia/Carter,55.59929,-133.16
242,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,33,,Lia/Carter,55.59929,-133.16
243,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,33.2,,Lia/Carter,55.59929,-133.16
244,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,39.2,,Lia/Carter,55.59929,-133.16
245,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,28,,Lia/Carter,55.59929,-133.16
246,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,44.4,,Lia/Carter,55.59929,-133.16
247,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,29.3,,Lia/Carter,55.59929,-133.16
248,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,35.3,,Lia/Carter,55.59929,-133.16
249,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,43.4,,Lia/Carter,55.59929,-133.16
250,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,29.4,,Lia/Carter,55.59929,-133.16
251,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,37.5,,Lia/Carter,55.59929,-133.16
252,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,58.5,,Lia/Carter,55.59929,-133.16
253,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,30.1,,Lia/Carter,55.59929,-133.16
254,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,29.9,,Lia/Carter,55.59929,-133.16
255,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,steamer clam,Protothaca staminea,CLAMST,whole,33.8,,Lia/Carter,55.59929,-133.16
256,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,otter,50,,Lia/Carter,55.59929,-133.16
257,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,otter,35,,Lia/Carter,55.59929,-133.16
258,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,otter,42.4,,Lia/Carter,55.59929,-133.16
259,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,otter,43,,Lia/Carter,55.59929,-133.16
260,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,otter,25,,Lia/Carter,55.59929,-133.16
261,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,crab ,33.3,estimate,Lia/Carter,55.59929,-133.16
262,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,crab,37.5,estimate,Lia/Carter,55.59929,-133.16
263,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,43.3,,Lia/Carter,55.59929,-133.16
264,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,32.2,,Lia/Carter,55.59929,-133.16
265,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,37.1,,Lia/Carter,55.59929,-133.16
266,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,46.2,,Lia/Carter,55.59929,-133.16
267,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,42.3,,Lia/Carter,55.59929,-133.16
268,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,44.3,,Lia/Carter,55.59929,-133.16
269,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,41.9,,Lia/Carter,55.59929,-133.16
270,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,42.9,,Lia/Carter,55.59929,-133.16
271,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,30,,Lia/Carter,55.59929,-133.16
272,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,40.2,,Lia/Carter,55.59929,-133.16
273,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,39.2,,Lia/Carter,55.59929,-133.16
274,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,34.8,,Lia/Carter,55.59929,-133.16
275,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,32.2,,Lia/Carter,55.59929,-133.16
276,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,40.8,,Lia/Carter,55.59929,-133.16
277,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,21.6,,Lia/Carter,55.59929,-133.16
278,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,36.9,,Lia/Carter,55.59929,-133.16
279,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,38,,Lia/Carter,55.59929,-133.16
280,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,24.4,,Lia/Carter,55.59929,-133.16
281,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,43.2,,Lia/Carter,55.59929,-133.16
282,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,47.2,,Lia/Carter,55.59929,-133.16
283,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,36.3,,Lia/Carter,55.59929,-133.16
284,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,42,,Lia/Carter,55.59929,-133.16
285,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,27.7,,Lia/Carter,55.59929,-133.16
286,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,38.8,,Lia/Carter,55.59929,-133.16
287,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,37.4,,Lia/Carter,55.59929,-133.16
288,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,36.2,,Lia/Carter,55.59929,-133.16
289,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,26.2,,Lia/Carter,55.59929,-133.16
290,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,cockle,Clinocardium nutallii,CLAMCK,whole,30.9,,Lia/Carter,55.59929,-133.16
291,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,bentnose macoma,Macoma nasuta,CLAMMB,whole,45,,Lia/Carter,55.59929,-133.16
292,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,bentnose macoma,Macoma nasuta,CLAMMB,whole,44.7,,Lia/Carter,55.59929,-133.16
293,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,bentnose macoma,Macoma nasuta,CLAMMB,whole,39.4,,Lia/Carter,55.59929,-133.16
294,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,bentnose macoma,Macoma nasuta,CLAMMB,whole,42.7,,Lia/Carter,55.59929,-133.16
295,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,bentnose macoma,Macoma nasuta,CLAMMB,whole,36,,Lia/Carter,55.59929,-133.16
296,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,bentnose macoma,Macoma nasuta,CLAMMB,whole,34.4,,Lia/Carter,55.59929,-133.16
297,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,pointed macoma,Macoma inquinata,CLMPOI,otter ,50.6,,Lia/Carter,55.59929,-133.16
298,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,pointed macoma,Macoma inquinata,CLMPOI,whole,31.2,,Lia/Carter,55.59929,-133.16
299,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,pointed macoma,Macoma inquinata,CLMPOI,whole,31.4,,Lia/Carter,55.59929,-133.16
300,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,pointed macoma,Macoma inquinata,CLMPOI,whole,34.6,,Lia/Carter,55.59929,-133.16
301,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Inside,100,steamer clam,Protothaca staminea,CLAMST,otter,41.6,,Lia/Carter/Emma,55.59929,-133.16
302,SHIN,A,SHIN_A,Shinaku Inlet,2021,7/12/21,20210712,Inside,100,steamer clam,Protothaca staminea,CLAMST,otter,46.2,,Lia/Carter/Emma,55.59929,-133.16
