"","X","plant_ID","quadrat_ID","species","length_mm","weight_g","notes"
"2011",2068,2068,113,"Zostera marina",395,NA,""
"2012",2069,2069,113,"Zostera marina",604,NA,""
"2013",2070,2070,113,"Zostera marina",364,NA,""
"2014",2071,2071,113,"Zostera marina",309,NA,""
"2015",2072,2072,113,"Zostera marina",210,NA,""
"2016",2073,2073,113,"Zostera marina",600,NA,""
"2017",2074,2074,113,"Zostera marina",248,NA,""
"2018",2075,2075,113,"Zostera marina",329,NA,""
"2019",2076,2076,113,"Zostera marina",244,NA,""
"2020",2077,2077,113,"Zostera marina",329,NA,""
"2021",2078,2078,113,"Zostera marina",426,NA,""
"2022",2079,2079,113,"Phyllospadix serrulatus",390,1.086,""
"2023",2080,2080,113,"Phyllospadix serrulatus",469,1.5634,""
"2024",2081,2081,113,"Phyllospadix serrulatus",562,2.1745,""
"2025",2082,2082,113,"Phyllospadix serrulatus",758,2.9224,""
"2026",2083,2083,113,"Phyllospadix serrulatus",519,2.1821,""
"2027",2084,2084,113,"Phyllospadix serrulatus",740,3.0183,""
"2028",2085,2085,113,"Phyllospadix serrulatus",475,1.4469,""
"2029",2086,2086,113,"Phyllospadix serrulatus",426,1.1088,""
"2030",2087,2087,113,"Phyllospadix serrulatus",647,2.8195,""
"2031",2088,2088,113,"Phyllospadix serrulatus",572,2.1116,""
"2032",2089,2089,113,"Phyllospadix serrulatus",476,1.1248,""
"2033",2090,2090,113,"Phyllospadix serrulatus",469,2.1144,""
"2034",2091,2091,113,"Phyllospadix serrulatus",617,2.8474,""
"2035",2092,2092,113,"Phyllospadix serrulatus",593,2.3404,""
"2036",2093,2093,113,"Phyllospadix serrulatus",625,1.8643,""
"2037",2094,2094,114,"Zostera marina",219,NA,""
"2038",2095,2095,114,"Zostera marina",356,NA,""
"2039",2096,2096,114,"Zostera marina",484,NA,""
"2040",2097,2097,114,"Zostera marina",447,NA,""
"2041",2098,2098,114,"Zostera marina",155,NA,""
"2042",2099,2099,114,"Zostera marina",213,NA,""
"2043",2100,2100,114,"Zostera marina",501,NA,""
"2044",2101,2101,114,"Zostera marina",205,NA,""
"2045",2102,2102,114,"Zostera marina",168,NA,""
"2046",2103,2103,114,"Zostera marina",602,NA,""
"2047",2104,2104,114,"Zostera marina",472,NA,""
"2048",2105,2105,114,"Zostera marina",466,NA,""
"2049",2106,2106,114,"Zostera marina",246,NA,""
"2050",2107,2107,114,"Zostera marina",318,NA,""
"2051",2108,2108,114,"Zostera marina",195,NA,""
"2052",2109,2109,115,"Zostera marina",290,NA,""
"2053",2110,2110,115,"Zostera marina",232,NA,""
"2054",2111,2111,115,"Zostera marina",341,NA,""
"2055",2112,2112,115,"Zostera marina",394,NA,""
"2056",2113,2113,115,"Zostera marina",238,NA,""
"2057",2114,2114,115,"Zostera marina",409,NA,""
"2058",2115,2115,115,"Zostera marina",182,NA,""
"2059",2116,2116,115,"Zostera marina",504,NA,""
"2060",2117,2117,115,"Zostera marina",378,NA,""
"2061",2118,2118,115,"Zostera marina",412,NA,""
"2062",2119,2119,115,"Zostera marina",431,NA,""
"2063",2120,2120,115,"Zostera marina",380,NA,""
"2064",2121,2121,115,"Zostera marina",340,NA,""
"2065",2122,2122,115,"Zostera marina",282,NA,""
"2066",2123,2123,115,"Zostera marina",492,NA,""
"2067",1756,1756,101,"Phyllospadix serrulatus",198,0.430722022060735,""
"2068",1757,1757,101,"Phyllospadix serrulatus",620,1.90848712858185,""
"2069",1758,1758,101,"Phyllospadix serrulatus",1128,4.16538851746656,""
"2070",1759,1759,101,"Phyllospadix serrulatus",672,2.11984729185052,""
"2071",1760,1760,101,"Phyllospadix serrulatus",214,0.476661023442886,""
"2072",1761,1761,101,"Phyllospadix serrulatus",824,2.76564036545985,""
"2073",1762,1762,101,"Phyllospadix serrulatus",266,0.633006375338399,""
"2074",1763,1763,101,"Phyllospadix serrulatus",1012,3.61571072149789,""
"2075",1764,1764,101,"Phyllospadix serrulatus",1048,3.7843507840112,""
"2076",1765,1765,101,"Phyllospadix serrulatus",1246,4.74248127899195,""
"2077",1766,1766,101,"Phyllospadix serrulatus",1056,3.82206839408215,""
"2078",1767,1767,101,"Phyllospadix serrulatus",942,3.29303689531966,""
"2079",1768,1768,101,"Phyllospadix serrulatus",848,2.87115370337468,""
"2080",1769,1769,101,"Phyllospadix serrulatus",970,3.42126113383706,""
"2081",1770,1770,101,"Phyllospadix serrulatus",738,2.3953327873789,""
"2082",1771,1771,101,"Phyllospadix serrulatus",1232,4.67310801498786,""
"2083",1772,1772,101,"Phyllospadix serrulatus",988,3.50428953630821,""
"2084",1773,1773,101,"Phyllospadix serrulatus",736,2.38687062223408,""
"2085",1774,1774,101,"Phyllospadix serrulatus",1208,4.55474032411703,""
"2086",1775,1775,102,"Phyllospadix serrulatus",676,2.13631786851139,""
"2087",1776,1776,102,"Phyllospadix serrulatus",208,0.459306990177197,""
"2088",1820,1820,104,"Phyllospadix serrulatus",921,3.1976247530814,""
"2089",1821,1821,104,"Phyllospadix serrulatus",790,2.61776077568014,""
"2090",1822,1822,104,"Phyllospadix serrulatus",585,1.76920607772341,""
"2091",1823,1823,104,"Phyllospadix serrulatus",187,0.399782591461858,""
"2092",1824,1824,104,"Phyllospadix serrulatus",744,2.42076109488086,""
"2093",1825,1825,104,"Phyllospadix serrulatus",850,2.87998790601182,""
"2094",1826,1826,104,"Phyllospadix serrulatus",922,3.20215331880838,""
"2095",1827,1827,104,"Phyllospadix serrulatus",1020,3.65303101718132,""
"2096",1828,1828,104,"Phyllospadix serrulatus",864,2.94200382168803,""
"2097",1829,1829,104,"Phyllospadix serrulatus",876,2.99540430675309,""
"2098",1830,1830,104,"Phyllospadix serrulatus",835,2.81388625517313,""
"2099",1831,1831,104,"Phyllospadix serrulatus",944,3.30215777946098,""
"2100",1832,1832,104,"Phyllospadix serrulatus",828,2.78316180245114,""
"2101",1833,1833,105,"Phyllospadix serrulatus",996,3.54133948136286,""
"2102",1834,1834,105,"Phyllospadix serrulatus",1021,3.65770233096767,""
"2103",1835,1835,105,"Phyllospadix serrulatus",716,2.30263566087291,""
"2104",1836,1836,105,"Phyllospadix serrulatus",898,3.09388271848284,""
"2105",1837,1837,105,"Phyllospadix serrulatus",872,2.97757926816112,""
"2106",1838,1838,105,"Phyllospadix serrulatus",910,3.14790946090552,""
"2107",1839,1839,105,"Phyllospadix serrulatus",948,3.32041717576608,""
"2108",1840,1840,105,"Phyllospadix serrulatus",1020,3.65303101718132,""
"2109",1841,1841,105,"Phyllospadix serrulatus",980,3.46733071892832,""
"2110",1842,1842,105,"Phyllospadix serrulatus",878,3.00432612021693,""
"2111",1843,1843,105,"Phyllospadix serrulatus",1200,4.51544240560724,""
"2112",1844,1844,105,"Phyllospadix serrulatus",910,3.14790946090552,""
"2113",1845,1845,105,"Phyllospadix serrulatus",958,3.36616809507071,""
"2114",1846,1846,105,"Phyllospadix serrulatus",814,2.72195005434078,""
"2115",1847,1847,105,"Phyllospadix serrulatus",943,3.29759660198696,""
"2116",1848,1848,105,"Phyllospadix serrulatus",398,1.07061378929029,""
"2117",1849,1849,105,"Phyllospadix serrulatus",978,3.45810531371439,""
"2118",1850,1850,105,"Phyllospadix serrulatus",1004,3.57848004411768,""
"2119",1851,1851,105,"Phyllospadix serrulatus",1008,3.59708414965632,""
"2120",1852,1852,105,"Phyllospadix serrulatus",956,3.35700623929808,""
"2121",1853,1853,105,"Phyllospadix serrulatus",930,3.23843553563335,""
"2122",1854,1854,105,"Phyllospadix serrulatus",784,2.59186240241939,""
"2123",1855,1855,105,"Phyllospadix serrulatus",224,0.505913291420328,""
