"","plant_ID","quadrat_ID","species","length_mm","weight_g","notes","length_cm","fit","lwr","upr"
"1145",1157,99,"Zostera marina",570,NA,"",57,0.256106907603453,0.24762207774694,0.264882472189071
"1146",1158,99,"Zostera marina",438,NA,"",43.8,0.169115898435969,0.164404254249616,0.173962573136222
"1147",1159,99,"Zostera marina",593,NA,"",59.3,0.272576178466236,0.263193716306398,0.282293111362747
"1148",1160,99,"Zostera marina",477,NA,"",47.7,0.19344040393025,0.187865729459105,0.199180499713459
"1149",1161,99,"Zostera marina",420,NA,"",42,0.15829655923589,0.153912290893755,0.162805715647614
"1150",1162,99,"Zostera marina",622,NA,"",62.2,0.293870982383413,0.283261102061273,0.304878268348725
"1151",1163,99,"Zostera marina",423,NA,"",42.3,0.160081603469532,0.155645799445281,0.164643825022631
"1152",1164,99,"Zostera marina",595,NA,"",59.5,0.274025948141648,0.26456223141567,0.283828193665898
"1153",1165,99,"Zostera marina",608,NA,"",60.8,0.283517698072049,0.273513510342783,0.293887804735254
"1154",1166,100,"Zostera marina",459,NA,"",45.9,0.182065472299139,0.176915604820772,0.187365248176325
"1155",1167,100,"Zostera marina",468,NA,"",46.8,0.187721465313172,0.182364894893976,0.193235373287234
"1156",1168,100,"Zostera marina",610,NA,"",61,0.284988424928177,0.274899203729551,0.295447935974914
"1157",1169,100,"Zostera marina",660,NA,"",66,0.322649563722185,0.310274520789881,0.335518175018358
"1158",1170,100,"Zostera marina",375,NA,"",37.5,0.132412545287422,0.128665925206221,0.13626826311156
"1159",1171,100,"Zostera marina",598,NA,"",59.8,0.27620586484097,0.26661931566016,0.286137107447192
"1160",1172,100,"Zostera marina",332,NA,"",33.2,0.109294076476063,0.105959510834186,0.11273358152293
"1161",1173,100,"Zostera marina",492,NA,"",49.2,0.203110476526056,0.197146973943547,0.209254369212153
"1162",1174,100,"Zostera marina",358,NA,"",35.8,0.12307953520434,0.119515004154494,0.126750378274966
"1163",1175,100,"Zostera marina",384,NA,"",38.4,0.137453745580191,0.133598699949531,0.141420030143715
"1164",1176,100,"Zostera marina",369,NA,"",36.9,0.129090119969476,0.125411017748317,0.132877153641928
"1165",1177,100,"Zostera marina",488,NA,"",48.8,0.200514961081622,0.194658235336266,0.20654789944083
"1166",1178,100,"Zostera marina",415,NA,"",41.5,0.155337769016716,0.151036754797431,0.159761261525073
"1167",1179,100,"Zostera marina",322,NA,"",32.2,0.104152734333392,0.100894219372951,0.107516487431492
"1168",1180,100,"Zostera marina",232,NA,"",23.2,0.0621401018331378,0.0594532821016678,0.0649483446385614
"1169",109,11,"Phyllospadix serrulatus",920,NA,"",92,3.19309768252144,3.02776636052238,3.36745692899655
"1170",110,11,"Phyllospadix serrulatus",805,NA,"",80.5,2.68276804542057,2.53781281641053,2.83600285213683
"1171",111,11,"Phyllospadix serrulatus",830,NA,"",83,2.79193218711752,2.64332364144992,2.9488955552893
"1172",112,11,"Phyllospadix serrulatus",880,NA,"",88,3.01325411668691,2.85608745656557,3.17906944721114
"1173",113,11,"Phyllospadix serrulatus",824,NA,"",82.4,2.76564036545985,2.61794453360629,2.92166871103433
"1174",114,11,"Phyllospadix serrulatus",762,NA,"",76.2,2.4974192956207,2.35789732400185,2.64519708922393
"1175",115,11,"Phyllospadix serrulatus",798,NA,"",79.8,2.65238504945771,2.50838435415557,2.8046525002964
"1176",116,11,"Phyllospadix serrulatus",891,NA,"",89.1,3.06246818325898,2.9031776241032,3.23049864245584
"1177",117,11,"Phyllospadix serrulatus",760,NA,"",76,2.48887425489265,2.34958145053829,2.63642490676299
"1178",118,11,"Phyllospadix serrulatus",956,NA,"",95.6,3.35700623929808,3.18325594226862,3.54024027444515
"1179",119,11,"Phyllospadix serrulatus",870,NA,"",87,2.96867606278714,2.81336255258222,3.1325637563763
"1180",120,11,"Phyllospadix serrulatus",926,NA,"",92.6,3.22028251084465,3.05361970217737,3.39604157068332
"1181",121,11,"Phyllospadix serrulatus",859,NA,"",85.9,2.91981992902035,2.76646127440301,3.08168001366444
"1182",122,11,"Phyllospadix serrulatus",842,NA,"",84.2,2.84468914365183,2.69418429538646,3.0036016236409
"1183",123,12,"Phyllospadix serrulatus",737,NA,"",73.7,2.39110083180613,2.25431076389103,2.53619122946279
"1184",124,12,"Phyllospadix serrulatus",670,NA,"",67,2.1116231670083,1.98100380231357,2.25085504340711
"1185",125,12,"Phyllospadix serrulatus",482,NA,"",48.2,1.37432521957051,1.25884953947585,1.50039361330979
"1186",126,12,"Phyllospadix serrulatus",941,NA,"",94.1,3.28847866054544,3.11836225575598,3.46787544676752
"1187",127,12,"Phyllospadix serrulatus",790,NA,"",79,2.61776077568014,2.47481620890053,2.76896177342151
"1188",128,12,"Phyllospadix serrulatus",801,NA,"",80.1,2.66539645008356,2.52099019886774,2.8180745166359
"1189",129,12,"Phyllospadix serrulatus",805,NA,"",80.5,2.68276804542057,2.53781281641053,2.83600285213683
"1190",130,12,"Phyllospadix serrulatus",970,NA,"",97,3.42126113383706,3.24395487982006,3.60825849296441
"1191",131,12,"Phyllospadix serrulatus",668,NA,"",66.8,2.10340650508299,1.97295213118581,2.24248670593253
"1192",132,12,"Phyllospadix serrulatus",346,NA,"",34.6,0.891933735772207,0.793257905934851,1.0028841604434
"1193",133,12,"Phyllospadix serrulatus",1003,NA,"",100.3,3.5738325353783,3.38751106932071,3.77040214173814
"1194",134,12,"Phyllospadix serrulatus",902,NA,"",90.2,3.11186738523563,2.95036169635769,3.28221405370335
"1195",135,12,"Phyllospadix serrulatus",801,NA,"",80.1,2.66539645008356,2.52099019886774,2.8180745166359
"1196",136,12,"Phyllospadix serrulatus",597,NA,"",59.7,1.81668175187176,1.69173689134709,1.95085453563401
"1197",137,12,"Phyllospadix serrulatus",652,NA,"",65.2,2.03794375644833,1.90878184508418,2.17584569192272
"1198",201,20,"Phyllospadix serrulatus",821,NA,"",82.1,2.75251624633792,2.60526810757754,2.90808675864034
"1199",202,20,"Phyllospadix serrulatus",1040,NA,"",104,3.74672063861899,3.54922971868888,3.95520060872229
"1200",203,20,"Phyllospadix serrulatus",365,NA,"",36.5,0.956335523300035,0.854758429464715,1.06998375400439
"1201",204,20,"Phyllospadix serrulatus",854,NA,"",85.4,2.89767527306573,2.74517678936342,3.05864526491339
"1202",205,20,"Phyllospadix serrulatus",1044,NA,"",104.4,3.76552474914479,3.56675926442604,3.97536687654854
"1203",206,20,"Phyllospadix serrulatus",1410,NA,"",141,5.57235582776363,5.20639010053552,5.96404588815145
"1204",207,20,"Phyllospadix serrulatus",1080,NA,"",108,3.93574142540181,3.72492107718991,4.15849362889311
"1205",208,20,"Phyllospadix serrulatus",1013,NA,"",101.3,3.62037086756326,3.43114125336129,3.82003661489031
"1206",209,20,"Phyllospadix serrulatus",918,NA,"",91.8,3.18404803142756,3.01915424538377,3.35794763779916
"1207",210,20,"Phyllospadix serrulatus",905,NA,"",90.5,3.12537181806256,2.96324595531087,3.29636795205375
"1208",211,20,"Phyllospadix serrulatus",630,NA,"",63,1.94872903988809,1.82128181802249,2.08509459289857
"1209",212,20,"Phyllospadix serrulatus",896,NA,"",89.6,3.08489951067775,2.92461348422892,3.25397015444893
"1210",213,20,"Phyllospadix serrulatus",1130,NA,"",113,4.17502269329958,3.94574444405223,4.41762378094239
"1211",214,20,"Phyllospadix serrulatus",837,NA,"",83.7,2.82267909679416,2.67297601219476,2.98076647419542
"1212",215,20,"Phyllospadix serrulatus",480,NA,"",48,1.3668929882274,1.25160813619938,1.49279665673857
"1213",316,28,"Phyllospadix serrulatus",888,NA,"",88.8,3.04902773755207,2.89032539959979,3.21644412274451
"1214",317,28,"Phyllospadix serrulatus",355,NA,"",35.5,0.922309300507162,0.822233075933421,1.03456607463319
"1215",318,28,"Phyllospadix serrulatus",992,NA,"",99.2,3.52280314991306,3.33958588464268,3.71607213041183
"1216",319,28,"Phyllospadix serrulatus",700,NA,"",70,2.23576012564154,2.1025504990417,2.37740940904246
"1217",320,28,"Phyllospadix serrulatus",1100,NA,"",110,4.03105834359612,3.81309133850422,4.26148495458022
"1218",321,28,"Phyllospadix serrulatus",673,NA,"",67.3,2.12396214803022,1.99309370357966,2.26342354007886
"1219",322,28,"Phyllospadix serrulatus",840,NA,"",84,2.8358803413365,2.68569821325982,2.99446053568968
"1220",323,28,"Phyllospadix serrulatus",1145,NA,"",114.5,4.24744391928294,4.01224824452818,4.49642662865073
"1221",324,28,"Phyllospadix serrulatus",562,NA,"",56.2,1.67904003513565,1.55676466716557,1.81091946589542
"1222",325,28,"Phyllospadix serrulatus",381,NA,"",38.1,1.01136750730816,0.907505278555582,1.12711656781408
"1223",326,28,"Phyllospadix serrulatus",1052,NA,"",105.2,3.80319868495332,3.60184499727942,4.01580863367413
"1224",327,28,"Phyllospadix serrulatus",852,NA,"",85.2,2.88882843268683,2.73666911858149,3.04944783307436
"1225",328,28,"Phyllospadix serrulatus",664,NA,"",66.4,2.0869956322283,1.95686880213645,2.22577556767461
"1226",329,28,"Phyllospadix serrulatus",1071,NA,"",107.1,3.89302305495339,3.68531447034926,4.11243833554381
"1227",330,28,"Phyllospadix serrulatus",1078,NA,"",107.8,3.92623906372585,3.71611583418378,4.14824345455656
"1228",392,30,"Phyllospadix serrulatus",625,NA,"",62.5,1.92858360642243,1.80151898649777,2.06461033985108
"1229",393,30,"Phyllospadix serrulatus",722,NA,"",72.2,2.32783194954774,2.19255348186584,2.47145697021899
"1230",394,30,"Phyllospadix serrulatus",1005,NA,"",100.5,3.58312896088943,3.3962324290303,3.78031051132455
