bay_code,bay_sample,place_name,year,date,YYYYMMDD,trans_loc,trans_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,42.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,33.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,42.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,37.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,45.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,37.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,31.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,36.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,52.7,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,38.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,43.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,35,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,36.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,36.7,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,36.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,41.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,37.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,37.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,33.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,36.9,estimate,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,42.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,45.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,41,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,38.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,36.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,38.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,49.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,40.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,38,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,24.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,39.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,43.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,36.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,49.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,39.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,36.7,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,39.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,28,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,44.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,35.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,43.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,37.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,58.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,50,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,35,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,42.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,43,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,25,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,crab ,33.3,estimate,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,crab,37.5,estimate,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,43.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,32.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,37.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,46.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,42.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,44.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,41.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,42.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,30,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,40.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,39.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,34.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,32.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,40.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,21.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,36.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,38,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,24.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,43.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,47.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,36.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,42,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,27.7,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,38.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,37.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,36.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,26.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,30.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,45,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,44.7,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,39.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,42.7,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,36,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,34.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,otter ,50.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,31.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,31.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,34.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Inside,100,Steamer clam,Protothaca staminea,CLAMST,otter,41.6,,Lia/Carter/Emma
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Inside,100,Steamer clam,Protothaca staminea,CLAMST,otter,46.2,,Lia/Carter/Emma
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,40.9,,Lia/Carter/Emma
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,otter,36.3,,Lia/Carter/Emma
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,41,,Lia/Carter/Emma
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Inside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,37.6,,Lia/Carter/Emma
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,53.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,48.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,54.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,51.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,43.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,42.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,44.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,48.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,43.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,18.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,46.7,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,37.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,34.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,48,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,38.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,37.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,34,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,37.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,37.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,36.9,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,36.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,42,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,35.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,18,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,42,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,22.7,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,33,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,otter,32.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,41.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,35.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,43.4,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,49.8,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,24.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,41.3,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,34,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,41.5,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,29.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,33.1,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,32.2,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,29.6,,Lia/Carter
SHIN,A,Shinaku Inlet,2021,7/12/21,20210712,Outside,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,25.9,,Lia/Carter
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,45.4,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,52.2,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,36.8,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,42.6,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,40.6,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,42.5,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,58.7,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,43.8,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,48.9,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,37.7,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,41.7,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,46.4,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,39,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,35.4,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,otter,28.9,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,42.3,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,crab,70.2,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Inside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,48.8,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Inside,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,35.4,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Inside,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,43.5,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Inside,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,39.1,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Inside,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,47.4,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,39.4,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,42.1,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,38.5,,Carter/Jessica
NOSK,A,Nossuk Bay ,2021,7/13/21,20210713,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,42,,Carter/Jessica
