"sp_code","date","start_time","end_time","slope","tide_time","species_common","species_scientific","fork_length","taxon","mass_g","tide_height","julian","year","place_name","bay_code","bay_sample","habitat","latitude","longitude"
"GREENMAS",2018-07-30,855,910,"",905,"Masked greenling","Hexagrammos octogrammus",95,"Vertebrata",5.2503842035912,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",89,"Vertebrata",5.47796059797857,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",83,"Vertebrata",4.3123671033898,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",60,"Vertebrata",1.41790356814379,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-26,655,715,"steep to gradual",700,"Whitespotted greenling","Hexagrammos stelleri",132,"Vertebrata",21.1545192780092,-0.2,207,2018,"North Pass","NPAS","A","eelgrass",55.229358,-132.924121
"GREENWHI",2018-07-29,800,815,"",834,"Whitespotted greenling","Hexagrammos stelleri",105,"Vertebrata",9.65456072932945,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GREENWHI",2018-07-29,800,815,"",834,"Whitespotted greenling","Hexagrammos stelleri",60,"Vertebrata",1.41790356814379,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",59,"Vertebrata",1.33852462342501,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-27,643,653,"very gentle",NA,"Whitespotted greenling","Hexagrammos stelleri",82,"Vertebrata",4.13686132249433,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",62,"Vertebrata",1.58657304872451,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-29,800,815,"",834,"Whitespotted greenling","Hexagrammos stelleri",216,"Vertebrata",114.43013427251,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GREENWHI",2018-07-26,655,715,"steep to gradual",700,"Whitespotted greenling","Hexagrammos stelleri",158,"Vertebrata",39.1792936523088,-0.2,207,2018,"North Pass","NPAS","A","eelgrass",55.229358,-132.924121
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",52,"Vertebrata",0.868192641638768,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-28,810,820,"",815,"Whitespotted greenling","Hexagrammos stelleri",72,"Vertebrata",2.64889150539507,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",61,"Vertebrata",1.50056028467955,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-30,855,910,"",905,"Whitespotted greenling","Hexagrammos stelleri",66,"Vertebrata",1.96576926975372,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",65,"Vertebrata",1.86553861614032,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-30,855,910,"",905,"Whitespotted greenling","Hexagrammos stelleri",100,"Vertebrata",8.1677011590921,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",92,"Vertebrata",6.13722087996814,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-29,800,815,"",834,"Whitespotted greenling","Hexagrammos stelleri",67,"Vertebrata",2.06975551295985,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GREENWHI",2018-07-29,800,815,"",834,"Whitespotted greenling","Hexagrammos stelleri",71,"Vertebrata",2.52489433012058,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",55,"Vertebrata",1.0522406282229,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-30,855,910,"",905,"Whitespotted greenling","Hexagrammos stelleri",82,"Vertebrata",4.13686132249433,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",71,"Vertebrata",2.52489433012058,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",95,"Vertebrata",6.85079249923069,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",56,"Vertebrata",1.11928003797856,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-31,915,927,"",935,"Whitespotted greenling","Hexagrammos stelleri",51,"Vertebrata",0.812285852009697,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",66,"Vertebrata",1.96576926975372,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",59,"Vertebrata",1.33852462342501,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",253,"Vertebrata",196.750734279232,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",65,"Vertebrata",1.86553861614032,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",81,"Vertebrata",3.96647560014418,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",80,"Vertebrata",3.80112101892551,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",80,"Vertebrata",3.80112101892551,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-31,915,927,"",935,"Whitespotted greenling","Hexagrammos stelleri",72,"Vertebrata",2.64889150539507,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GREENWHI",2018-07-31,915,927,"",935,"Whitespotted greenling","Hexagrammos stelleri",61,"Vertebrata",1.50056028467955,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GREENWHI",2018-07-30,855,910,"",905,"Whitespotted greenling","Hexagrammos stelleri",75,"Vertebrata",3.04673609689032,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GREENWHI",2018-07-31,915,927,"",935,"Whitespotted greenling","Hexagrammos stelleri",65,"Vertebrata",1.86553861614032,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GREENWHI",2018-07-31,915,927,"",935,"Whitespotted greenling","Hexagrammos stelleri",100,"Vertebrata",8.1677011590921,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GREENWHI",2018-07-31,915,927,"",935,"Whitespotted greenling","Hexagrammos stelleri",60,"Vertebrata",1.41790356814379,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GREENWHI",2018-07-28,810,820,"",815,"Whitespotted greenling","Hexagrammos stelleri",101,"Vertebrata",8.45108839740103,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",66,"Vertebrata",1.96576926975372,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-07-31,915,927,"",935,"Whitespotted greenling","Hexagrammos stelleri",64,"Vertebrata",1.76898257160567,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GREENWHI",2018-07-31,915,927,"",935,"Whitespotted greenling","Hexagrammos stelleri",51,"Vertebrata",0.812285852009697,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",91,"Vertebrata",5.91155757822905,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GREENWHI",2018-06-30,817,825,"gradual",NA,"Whitespotted greenling","Hexagrammos stelleri",60,"Vertebrata",1.41790356814379,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",120,"Vertebrata",4.56554169171778,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",120,"Vertebrata",4.56554169171778,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",172,"Vertebrata",14.1901176351016,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",125,"Vertebrata",5.19203879620081,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",98,"Vertebrata",2.41231227320463,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",158,"Vertebrata",10.8602847388634,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",122,"Vertebrata",4.80955454713116,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",122,"Vertebrata",4.80955454713116,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",115,"Vertebrata",3.99272671021854,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",170,"Vertebrata",13.6768313087067,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",95,"Vertebrata",2.18726168150524,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",85,"Vertebrata",1.54078131800277,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",45,"Vertebrata",0.207821658516095,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",105,"Vertebrata",2.99790371325462,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",121,"Vertebrata",4.68646420746464,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",130,"Vertebrata",5.87479812718947,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",64,"Vertebrata",0.630286936677099,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",95,"Vertebrata",2.18726168150524,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",92,"Vertebrata",1.97698349743962,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",130,"Vertebrata",5.87479812718947,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",130,"Vertebrata",5.87479812718947,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",95,"Vertebrata",2.18726168150524,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",110,"Vertebrata",3.47102983178273,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",91,"Vertebrata",1.91008095256717,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",95,"Vertebrata",2.18726168150524,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",80,"Vertebrata",1.27293095285402,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",104,"Vertebrata",2.90888402617645,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",136,"Vertebrata",6.77203118494894,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",110,"Vertebrata",3.47102983178273,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",94,"Vertebrata",2.1155540562594,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",142,"Vertebrata",7.75853409152823,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",121,"Vertebrata",4.68646420746464,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",145,"Vertebrata",8.28668050860754,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",98,"Vertebrata",2.41231227320463,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-27,740,750,"",735,"Crescent gunnel","Pholis laeta",105,"Vertebrata",2.99790371325462,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",130,"Vertebrata",5.87479812718947,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",142,"Vertebrata",7.75853409152823,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",47,"Vertebrata",0.23833050898525,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",145,"Vertebrata",8.28668050860754,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",41,"Vertebrata",0.1550031544924,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",145,"Vertebrata",8.28668050860754,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",135,"Vertebrata",6.61641532274296,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",150,"Vertebrata",9.22059303112353,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",188,"Vertebrata",18.7788335786778,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",140,"Vertebrata",7.41950104563457,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",86,"Vertebrata",1.59860626039217,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",144,"Vertebrata",8.10799062918418,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",107,"Vertebrata",3.18148798680472,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",35,"Vertebrata",0.0941641797513168,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",136,"Vertebrata",6.77203118494894,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",168,"Vertebrata",13.176365262496,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",135,"Vertebrata",6.61641532274296,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",50,"Vertebrata",0.289618901286811,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",115,"Vertebrata",3.99272671021854,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",40,"Vertebrata",0.143403701266416,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",97,"Vertebrata",2.33562088977861,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",92,"Vertebrata",1.97698349743962,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",125,"Vertebrata",5.19203879620081,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",115,"Vertebrata",3.99272671021854,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",150,"Vertebrata",9.22059303112353,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",101,"Vertebrata",2.6526729903362,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",45,"Vertebrata",0.207821658516095,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
