"sp_code","bay_id","date","start_time","end_time","slope","tide_height","tide_time","species_common","species_scientific","fork_length","taxon","abundance","mass_g","julian","year","latitude","longitude","habitat","place_name"
"CODPAC","HARM_A",2022-07-01,"755","810","moderate","-0.6","910","Pacific cod","Gadus macrocephalus",75,"fish",1,5.05393659840825,182,2022,55.719394,-133.40571,"mixed","Harmony island"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",60,"fish",1,2.52191184967948,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","KARH_A",2022-07-27,"637","652","moderate","-0.5","702","Pacific cod","Gadus macrocephalus",100,"fish",1,12.3835863841797,208,2022,55.789869,-133.32157,"mixed","Karheen"
"CODPAC","HARM_A",2022-07-01,"755","810","moderate","-0.6","910","Pacific cod","Gadus macrocephalus",54,"fish",1,1.8162825992112,182,2022,55.719394,-133.40571,"mixed","Harmony island"
"CODPAC","HARM_A",2022-07-01,"755","810","moderate","-0.6","910","Pacific cod","Gadus macrocephalus",81,"fish",1,6.42323006819089,182,2022,55.719394,-133.40571,"mixed","Harmony island"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",55,"fish",1,1.92313029823819,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",70,"fish",1,4.0764916599131,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",79,"fish",1,5.94193929276217,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",61,"fish",1,2.65517444690026,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",71,"fish",1,4.26066630310313,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",70,"fish",1,4.0764916599131,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","HARM_A",2022-07-01,"755","810","moderate","-0.6","910","Pacific cod","Gadus macrocephalus",62,"fish",1,2.79313915315787,182,2022,55.719394,-133.40571,"mixed","Harmony island"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",68,"fish",1,3.72450149900269,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",65,"fish",1,3.23610721271113,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",52,"fish",1,1.61481589008058,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",73,"fish",1,4.64581178395372,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","HARM_A",2022-07-01,"755","810","moderate","-0.6","910","Pacific cod","Gadus macrocephalus",70,"fish",1,4.0764916599131,182,2022,55.719394,-133.40571,"mixed","Harmony island"
"CODPAC","TRIS_A",2022-06-29,"700","720","moderate","-0.8","802","Pacific cod","Gadus macrocephalus",56,"fish",1,2.0341673113771,180,2022,55.418367,-133.49597,"mixed","Triste pt"
"CODPAC","HARM_A",2022-07-01,"755","810","moderate","-0.6","910","Pacific cod","Gadus macrocephalus",70,"fish",1,4.0764916599131,182,2022,55.719394,-133.40571,"mixed","Harmony island"
"CODPAC","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Pacific cod","Gadus macrocephalus",60,"fish",1,2.52191184967948,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",71,"fish",1,4.26066630310313,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",66,"fish",1,3.39374243338211,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",63,"fish",1,2.93589201726887,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",63,"fish",1,2.93589201726887,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",63,"fish",1,2.93589201726887,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","HARM_A",2022-07-01,"755","810","moderate","-0.6","910","Pacific cod","Gadus macrocephalus",52,"fish",1,1.61481589008058,182,2022,55.719394,-133.40571,"mixed","Harmony island"
"CODPAC","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Pacific cod","Gadus macrocephalus",72,"fish",1,4.45041049238693,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"CODPAC","TRIS_A",2022-06-29,"700","720","moderate","-0.8","802","Pacific cod","Gadus macrocephalus",61,"fish",1,2.65517444690026,180,2022,55.418367,-133.49597,"mixed","Triste pt"
"CODPAC","HARM_A",2022-07-01,"755","810","moderate","-0.6","910","Pacific cod","Gadus macrocephalus",65,"fish",1,3.23610721271113,182,2022,55.719394,-133.40571,"mixed","Harmony island"
"CODPAC","HARM_A",2022-07-01,"755","810","moderate","-0.6","910","Pacific cod","Gadus macrocephalus",66,"fish",1,3.39374243338211,182,2022,55.719394,-133.40571,"mixed","Harmony island"
"DOLLY","REFU_A",2022-07-16,"750","810","gradual","-2","934","Dolly varden","Salvelinus malma",191,"fish",1,50.9387422716941,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"DOLLY","REFU_A",2022-07-16,"750","810","gradual","-2","934","Dolly varden","Salvelinus malma",200,"fish",1,58.794637236919,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"FLOUNST","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Starry flounder","Platichthys stellatus",190,"fish",1,101.884958953879,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"FLOUNST","ROSA_A",2022-06-28,"600","620","gradual","-0.8","727","Starry flounder","Platichthys stellatus",205,"fish",1,129.004714714521,179,2022,55.577046,-133.29498,"mixed","Rosary"
"FLOUNST","ILDE_A",2022-06-26,"530","545","moderate","-0.2","609","Starry flounder","Platichthys stellatus",174,"fish",1,77.5266781635638,177,2022,55.577071,-133.26439,"mixed","Point Ildefonso"
"FLOUNST","ROSA_A",2022-06-28,"600","620","gradual","-0.8","727","Starry flounder","Platichthys stellatus",224,"fish",1,169.88873624823,179,2022,55.577046,-133.29498,"mixed","Rosary"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",80,"fish",1,5.14572674496784,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",64,"fish",1,2.58799766378918,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",77,"fish",1,4.57426155286981,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",70,"fish",1,3.41060577686837,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",80,"fish",1,5.14572674496784,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",80,"fish",1,5.14572674496784,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",71,"fish",1,3.56291346235479,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",61,"fish",1,2.23226346814264,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",61,"fish",1,2.23226346814264,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",58,"fish",1,1.91111922031918,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",72,"fish",1,3.71974911479359,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",65,"fish",1,2.71458033436414,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",82,"fish",1,5.55234221112457,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",56,"fish",1,1.71533394991739,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",82,"fish",1,5.55234221112457,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",58,"fish",1,1.91111922031918,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",65,"fish",1,2.71458033436414,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",71,"fish",1,3.56291346235479,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",85,"fish",1,6.20211552258797,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",85,"fish",1,6.20211552258797,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",60,"fish",1,2.12146275350218,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","REFU_A",2022-07-16,"750","810","gradual","-2","934","Bay goby","Lepidogobius lepidus",61,"fish",1,2.23226346814264,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",91,"fish",1,7.65203677311634,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Bay goby","Lepidogobius lepidus",55,"fish",1,1.62273141437105,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",64,"fish",1,2.58799766378918,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",70,"fish",1,3.41060577686837,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",80,"fish",1,5.14572674496784,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",80,"fish",1,5.14572674496784,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",84,"fish",1,5.98011810411123,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","REFU_A",2022-07-16,"750","810","gradual","-2","934","Bay goby","Lepidogobius lepidus",55,"fish",1,1.62273141437105,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",74,"fish",1,4.04728005543874,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",67,"fish",1,2.98016254671024,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",62,"fish",1,2.34690745081702,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",54,"fish",1,1.53356553709822,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",55,"fish",1,1.62273141437105,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",64,"fish",1,2.58799766378918,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",73,"fish",1,3.88118164875763,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Bay goby","Lepidogobius lepidus",93,"fish",1,8.18195415299761,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",57,"fish",1,1.81144067572117,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Bay goby","Lepidogobius lepidus",97,"fish",1,9.31507812447206,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",60,"fish",1,2.12146275350218,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",65,"fish",1,2.71458033436414,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",88,"fish",1,6.90138396255601,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",61,"fish",1,2.23226346814264,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",86,"fish",1,6.42961235594083,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",62,"fish",1,2.34690745081702,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Bay goby","Lepidogobius lepidus",91,"fish",1,7.65203677311634,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",88,"fish",1,6.90138396255601,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",60,"fish",1,2.12146275350218,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",90,"fish",1,7.39599296103655,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",67,"fish",1,2.98016254671024,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","REFU_A",2022-07-16,"750","810","gradual","-2","934","Bay goby","Lepidogobius lepidus",48,"fish",1,1.06697089099194,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",73,"fish",1,3.88118164875763,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",55,"fish",1,1.62273141437105,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",75,"fish",1,4.21811340168139,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",62,"fish",1,2.34690745081702,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",67,"fish",1,2.98016254671024,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",61,"fish",1,2.23226346814264,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",61,"fish",1,2.23226346814264,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",62,"fish",1,2.34690745081702,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Bay goby","Lepidogobius lepidus",66,"fish",1,2.84527915099607,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",65,"fish",1,2.71458033436414,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",58,"fish",1,1.91111922031918,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",60,"fish",1,2.12146275350218,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",62,"fish",1,2.34690745081702,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",71,"fish",1,3.56291346235479,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",59,"fish",1,2.01443730724126,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",65,"fish",1,2.71458033436414,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",64,"fish",1,2.58799766378918,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",73,"fish",1,3.88118164875763,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBAY","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Bay goby","Lepidogobius lepidus",72,"fish",1,3.71974911479359,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"GOBYBE","NSTP_A",2022-07-03,"900","915","moderate/steep","0","1016","Blackeye goby","Rhinogobiops nicholsii",52,"fish",1,1.39736047028635,184,2022,55.665754,-133.40493,"mixed","North St. Philips"
"GOBYBE","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Blackeye goby","Rhinogobiops nicholsii",46,"fish",1,0.957882582892846,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
