"sp_code","bay_code","bay_sample","date","start_time","end_time","slope","tide_time","species_common","species_scientific","fork_length","taxon","mass_g","tide_height","julian","year","place_name","habitat","latitude","longitude"
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",132,"vertebrate",6.16423619584214,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",97,"vertebrate",2.33562088977861,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","NFEI","A",2020-07-18,600,615,"gentle",610,"Crescent gunnel","Pholis laeta",56,"vertebrate",0.413869738898215,-0.3,200,2020,"North Fish Egg Island","eelgrass",55.49709,-133.17
"GUNNCRE","NFEI","A",2020-07-18,600,615,"gentle",610,"Crescent gunnel","Pholis laeta",51,"vertebrate",0.308260190665192,-0.3,200,2020,"North Fish Egg Island","eelgrass",55.49709,-133.17
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",108,"vertebrate",3.27609296969726,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",39,"vertebrate",0.132411254473401,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",106,"vertebrate",3.0887649721578,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",126,"vertebrate",5.3240068442173,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",135,"vertebrate",6.61641532274296,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",135,"vertebrate",6.61641532274296,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",33,"vertebrate",0.078233056590291,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",128,"vertebrate",5.59477714864054,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",97,"vertebrate",2.33562088977861,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",103,"vertebrate",2.8216857558189,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",106,"vertebrate",3.0887649721578,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",126,"vertebrate",5.3240068442173,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",135,"vertebrate",6.61641532274296,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",126,"vertebrate",5.3240068442173,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",114,"vertebrate",3.8843796453309,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",104,"vertebrate",2.90888402617645,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",143,"vertebrate",7.93194886919577,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",108,"vertebrate",3.27609296969726,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",117,"vertebrate",4.21557531229874,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",130,"vertebrate",5.87479812718947,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",37,"vertebrate",0.11217777424822,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",84,"vertebrate",1.48440066104422,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",41,"vertebrate",0.1550031544924,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",104,"vertebrate",2.90888402617645,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",128,"vertebrate",5.59477714864054,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",145,"vertebrate",8.28668050860754,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",143,"vertebrate",7.93194886919577,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",45,"vertebrate",0.207821658516095,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",91,"vertebrate",1.91008095256717,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",121,"vertebrate",4.68646420746464,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",52,"vertebrate",0.327704134284097,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","NOSK","E",2020-07-20,600,615,"gentle",725,"Crescent gunnel","Pholis laeta",101,"vertebrate",2.6526729903362,-0.2,202,2020,"Nossuk Bay","eelgrass",55.70802,-133.34102
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",47,"vertebrate",0.23833050898525,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",54,"vertebrate",0.369072538061969,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",125,"vertebrate",5.19203879620081,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",39,"vertebrate",0.132411254473401,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",135,"vertebrate",6.61641532274296,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",106,"vertebrate",3.0887649721578,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",121,"vertebrate",4.68646420746464,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",123,"vertebrate",4.93483332670827,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",45,"vertebrate",0.207821658516095,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",110,"vertebrate",3.47102983178273,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",152,"vertebrate",9.61343712032904,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",110,"vertebrate",3.47102983178273,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",92,"vertebrate",1.97698349743962,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",46,"vertebrate",0.222719661455179,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",120,"vertebrate",4.56554169171778,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",133,"vertebrate",6.31253874922576,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",91,"vertebrate",1.91008095256717,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",100,"vertebrate",2.57081833121341,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",126,"vertebrate",5.3240068442173,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",45,"vertebrate",0.207821658516095,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",128,"vertebrate",5.59477714864054,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",149,"vertebrate",9.02834473126618,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",133,"vertebrate",6.31253874922576,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",132,"vertebrate",6.16423619584214,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",129,"vertebrate",5.73362091172163,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",117,"vertebrate",4.21557531229874,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",114,"vertebrate",3.8843796453309,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",128,"vertebrate",5.59477714864054,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",111,"vertebrate",3.57140227686925,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",96,"vertebrate",2.26061066446107,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",105,"vertebrate",2.99790371325462,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",113,"vertebrate",3.7780568179199,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",45,"vertebrate",0.207821658516095,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",111,"vertebrate",3.57140227686925,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",45,"vertebrate",0.207821658516095,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",130,"vertebrate",5.87479812718947,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",100,"vertebrate",2.57081833121341,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",37,"vertebrate",0.11217777424822,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","NOSK","E",2020-07-20,600,615,"gentle",725,"Crescent gunnel","Pholis laeta",121,"vertebrate",4.68646420746464,-0.2,202,2020,"Nossuk Bay","eelgrass",55.70802,-133.34102
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",130,"vertebrate",5.87479812718947,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",33,"vertebrate",0.078233056590291,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",45,"vertebrate",0.207821658516095,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",141,"vertebrate",7.58772518122799,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",135,"vertebrate",6.61641532274296,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",60,"vertebrate",0.51433707021621,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",52,"vertebrate",0.327704134284097,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",42,"vertebrate",0.167227097808241,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",80,"vertebrate",1.27293095285402,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",133,"vertebrate",6.31253874922576,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",145,"vertebrate",8.28668050860754,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",135,"vertebrate",6.61641532274296,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",124,"vertebrate",5.06232118755056,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",41,"vertebrate",0.1550031544924,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",45,"vertebrate",0.207821658516095,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",43,"vertebrate",0.180093078963877,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",101,"vertebrate",2.6526729903362,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",45,"vertebrate",0.207821658516095,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",46,"vertebrate",0.222719661455179,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",138,"vertebrate",7.09072284019928,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",89,"vertebrate",1.78094254501908,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",122,"vertebrate",4.80955454713116,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",114,"vertebrate",3.8843796453309,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",111,"vertebrate",3.57140227686925,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",143,"vertebrate",7.93194886919577,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",121,"vertebrate",4.68646420746464,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",127,"vertebrate",5.45824604800353,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",111,"vertebrate",3.57140227686925,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",149,"vertebrate",9.02834473126618,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",112,"vertebrate",3.67373782155319,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",149,"vertebrate",9.02834473126618,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",52,"vertebrate",0.327704134284097,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",80,"vertebrate",1.27293095285402,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",126,"vertebrate",5.3240068442173,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","SHIN","A",2020-07-25,1024,1040,"moderate",1048,"Crescent gunnel","Pholis laeta",138,"vertebrate",7.09072284019928,-0.2,207,2020,"Shinaku Inlet","eelgrass",55.59929,-133.16
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",87,"vertebrate",1.65789504566169,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","NATZ","C",2020-08-05,740,800,"gentle",846,"Crescent gunnel","Pholis laeta",127,"vertebrate",5.45824604800353,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",134,"vertebrate",6.46325815508388,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","REFU","A",2020-07-22,710,725,"moderate",847,"Crescent gunnel","Pholis laeta",119,"vertebrate",4.44676640944132,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"GUNNCRE","GUKT","B",2020-07-24,832,845,"gentle",1009,"Crescent gunnel","Pholis laeta",93,"vertebrate",2.04546793544489,0,206,2020,"Guktu Bay","eelgrass",55.740264,-133.311306
"GUNNCRE","NOSK","E",2020-07-20,600,615,"gentle",725,"Crescent gunnel","Pholis laeta",98,"vertebrate",2.41231227320463,-0.2,202,2020,"Nossuk Bay","eelgrass",55.70802,-133.34102
