site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,QA/QV,same?,Sex,Notes:
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,55,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,65,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,61,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,59,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,55,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,55,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,63,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,50,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,70,,70,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,,51,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,50,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,58,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,59,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,62,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,65,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,55,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,,52,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,120,,120,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,65,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Threespine stickleback,Gasterosteus aculeatus,STICK3,,15,15,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,30,,30,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,20,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,20,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,,24,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,,32,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,31,,31,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,,19,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,29,,29,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,15,,15,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,,24,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,,32,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,27,,27,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,,24,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,,18,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,23,,23,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,63,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,,32,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,25,,25,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,,22,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,27,,27,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,31,,31,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,21,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,24,,24,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,57,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,,5,5,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,,155,155,,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,63,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,62,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,58,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,56,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,56,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,58,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,60,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,57,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,63,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,64,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,55,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,57,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,57,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,,52,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,61,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,62,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,64,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,58,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,51,,51,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,51,,51,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,72,,72,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,49,,49,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,50,,50,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,73,,73,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,80,,80,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,51,,51,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,45,,45,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,53,,53,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Pacific cod,Gadus macrocephalus,CODPAC,78,,78,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Buffalo sculpin,Enophrys bison,SCULBUF,310,,310,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Buffalo sculpin,Enophrys bison,SCULBUF,98,,98,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Buffalo sculpin,Enophrys bison,SCULBUF,65,,65,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Buffalo sculpin,Enophrys bison,SCULBUF,112,,112,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Buffalo sculpin,Enophrys bison,SCULBUF,100,,100,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,White Buffalo sculpin,Enophrys bison,SCULBUF,98,,98,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,97,,97,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,115,,115,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,59,,59,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,95,,95,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,114,,114,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,45,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,109,,109,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,42,,42,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,52,,52,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,51,,51,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,118,,118,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,48,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,90,,90,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,48,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,42,,42,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,110,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,46,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,96,,96,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,98,,98,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,45,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,92,,92,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,93,,93,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,103,,103,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,102,,102,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,45,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,49,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,45,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,88,,88,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,46,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,120,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,48,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,92,,92,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,98,,98,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,56,,56,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,93,,93,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,96,,96,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,55,,55,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,52,,52,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,45,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,49,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,46,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,49,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,45,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,45,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,85,,85,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,135,,135,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,94,,94,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,105,,105,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,95,,95,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,134,,134,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,118,,118,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,111,,111,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,103,,103,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,55,,55,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,85,,85,MATCH,,
